1625.0	1.19825330669e+30
1635.0	1.1907944347e+30
1645.0	1.21273553245e+30
1655.0	1.18280465008e+30
1665.0	1.20869246966e+30
1672.0	1.17089758081e+30
1677.0	1.1805628997e+30
1685.0	1.1801231062e+30
1695.0	1.1569371887e+30
1705.0	1.1380808301e+30
1715.0	1.09930439984e+30
1725.0	1.09782201113e+30
1735.0	1.11026218707e+30
1745.0	1.08868136509e+30
1755.0	1.08694226793e+30
1765.0	1.04960072441e+30
1775.0	1.05826344694e+30
1785.0	1.04375002078e+30
1795.0	1.04097307781e+30
1805.0	1.03281611674e+30
1815.0	1.01771655806e+30
1825.0	1.00449311088e+30
1835.0	9.93465123533e+29
1845.0	9.69137118034e+29
1855.0	9.56669527642e+29
1865.0	9.50091706476e+29
1875.0	9.48665439114e+29
1885.0	9.30614347088e+29
1895.0	9.18138713936e+29
1905.0	9.15183877748e+29
1915.0	9.00818010011e+29
1925.0	8.92355831997e+29
1935.0	8.80245880054e+29
1945.0	8.83649068837e+29
1955.0	8.67185114638e+29
1967.0	8.65921382506e+29
1976.0	8.56273295362e+29
1984.0	8.45745783404e+29
1995.0	8.30673665408e+29
2005.0	8.23285794661e+29
2015.0	8.14963921935e+29
2025.0	8.0634256596e+29
2035.0	8.02949569162e+29
2045.0	7.97815897091e+29
2055.0	7.84039323084e+29
2065.0	7.78941786863e+29
2074.0	7.83471134217e+29
2078.0	7.76253745791e+29
2085.0	7.73286068841e+29
2095.0	7.61484577941e+29
2105.0	7.55165475632e+29
2115.0	7.50617458643e+29
2125.0	7.44424889922e+29
2135.0	7.29869443234e+29
2145.0	7.30473144675e+29
2155.0	7.23398556298e+29
2165.0	7.0738056793e+29
2175.0	7.0349174111e+29
2185.0	6.99113269679e+29
2195.0	7.03485618161e+29
2205.0	6.90821943799e+29
2215.0	6.73942740423e+29
2225.0	6.70690889182e+29
2235.0	6.79752899829e+29
2245.0	6.66850843607e+29
2255.0	6.50769105046e+29
2265.0	6.45299853924e+29
2275.0	6.4800794502e+29
2285.0	6.46489515243e+29
2295.0	6.31597401566e+29
2305.0	6.30101183995e+29
2315.0	6.26204867564e+29
2325.0	5.88129163691e+29
2335.0	6.10831363424e+29
2345.0	5.89059035074e+29
2355.0	6.04889582549e+29
2365.0	5.83590075628e+29
2375.0	5.89810300873e+29
2385.0	5.61018717539e+29
2395.0	5.73905982996e+29
2405.0	5.67221962912e+29
2415.0	5.64670054136e+29
2425.0	5.73793043907e+29
2435.0	5.63650988375e+29
2445.0	5.65062903655e+29
2455.0	5.61475387897e+29
2465.0	5.53547097778e+29
2475.0	5.45043061748e+29
2485.0	5.41030841524e+29
2495.0	5.32659129776e+29
2505.0	5.44846473783e+29
2513.0	5.25016970816e+29
2518.0	5.2070934419e+29
2525.0	5.13199753015e+29
2535.0	5.11180178858e+29
2545.0	5.10180953443e+29
2555.0	5.19617760382e+29
2565.0	5.13671421749e+29
2575.0	5.19099269637e+29
2585.0	5.16118296536e+29
2595.0	5.10145706313e+29
2605.0	5.0135627979e+29
2615.0	4.94165120331e+29
2625.0	4.99599818483e+29
2635.0	5.01500797616e+29
2645.0	5.17601913435e+29
2655.0	5.17261759171e+29
2665.0	5.03371852564e+29
2675.0	5.06880546202e+29
2685.0	5.07735030497e+29
2695.0	4.94796380786e+29
2705.0	4.95031527421e+29
2715.0	4.82367476778e+29
2725.0	4.78522449246e+29
2735.0	4.80159397988e+29
2745.0	4.57584052451e+29
2755.0	4.62835401252e+29
2765.0	4.71787193992e+29
2775.0	4.77101485218e+29
2785.0	4.6739500289e+29
2795.0	4.14310709611e+29
2805.0	4.28079622951e+29
2815.0	4.72002985976e+29
2825.0	4.70649832822e+29
2835.0	4.64975409106e+29
2845.0	4.57795810539e+29
2855.0	4.40683546621e+29
2865.0	4.57207020422e+29
2875.0	4.55727109989e+29
2885.0	4.55756144821e+29
